measurement_sites,radius,success,max_violation,min_demand_viol,objective,solver_status,best_bound,output_dir
['5'],0.16683372386117756,True,0.0,0.08201474185656701,0.027833491417387644,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/5
['1'],0.168513062232124,True,0.0,0.07416233300868699,0.0283966521428477,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/1
['3'],0.1686978706820334,True,0.0,0.07140869470309016,0.028458971572652064,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/3
['6'],0.16996389874568735,True,0.0,0.07119380398344125,0.028887726876834264,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/6
['4'],0.1724166207278482,True,0.0,0.07119064232467434,0.029727491103210654,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/4
['2'],0.17365340853825975,True,0.0,0.07119042860303329,0.030155506296955743,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/2
[],0.1736534085517001,True,0.0,0.07119042860783995,0.030155506301623673,HxSolutionStatus.OPTIMAL,,data/Alperovits-B-batch-20260401-112347/none
