measurement_sites,radius,success,max_violation,min_demand_viol,objective,solver_status,best_bound,output_dir
[],0.03308525831785507,True,0.0,-1.999834695702972e-06,0.001094634317959198,HxSolutionStatus.FEASIBLE,,data/Anytown-B-batch-20260401-103814/none
"['50', '100']",0.033219705950616366,True,0.0,7.410624531217869e-05,0.001103548863445416,HxSolutionStatus.FEASIBLE,,data/Anytown-B-batch-20260401-103814/50_100
