measurement_sites,radius,success,max_violation,min_demand_viol,output_dir
"['20', '50', '60', '100', '120', '140']",0.00044025629546615635,True,0.0,-1.4098273791351885e-07,data/Anytown-B-batch-20260331-164945/20_50_60_100_120_140
"['20', '140']",0.0032036068875198323,True,0.0,0.00042318511167918724,data/Anytown-B-batch-20260331-164945/20_140
[],0.005240484818382295,True,0.0,0.0004988077475967741,data/Anytown-B-batch-20260331-164945/none
